company_id,company_name,counter_party,created_at,currency,invoice_date,invoice_due_date,invoice_id,invoice_number,totalAmount
c5ccae70-d802-4502-8b25-9be976292ccb,Pipeline Pioneers AG,Global Services Ltd,2025-03-23 05:00:00,EUR,2025-03-23,2025-05-07,d7fee2df-6577-4c68-b35b-ade5aefb54d3,INV-2025-0428,1866.13
ed811a71-439e-4c49-bfb8-8fb407c39428,DataLake Ventures,Cloud Systems,2025-03-23 12:00:00,EUR,2025-03-23,2025-04-06,8ad70f17-57b1-471b-b312-42f0857410f2,INV-2025-0531,2583.3
c5ccae70-d802-4502-8b25-9be976292ccb,Pipeline Pioneers AG,Enterprise Solutions AG,2025-03-24 11:00:00,EUR,2025-03-24,2025-05-08,eb67ceaa-924e-44bd-b57b-1688710e0b10,INV-2025-0610,817.5
cc007a93-8d8e-444c-bb8c-ae3db9871347,ByteForge Analytics,Cloud Systems,2025-03-24 00:00:00,EUR,2025-03-24,2025-05-08,735570ed-71b3-4fdb-9702-d8fd6421ec5f,INV-2025-0618,2385.02
cc007a93-8d8e-444c-bb8c-ae3db9871347,ByteForge Analytics,Retail Innovation Hub,2025-03-24 02:00:00,EUR,2025-03-24,2025-05-08,47fb7fa3-a7fe-4cb8-99dc-a90a30a624b9,INV-2025-0838,3488.42
c5ccae70-d802-4502-8b25-9be976292ccb,Pipeline Pioneers AG,Retail Innovation Hub,2025-03-25 05:00:00,EUR,2025-03-25,2025-04-24,f73404e4-8958-4821-914d-8e3833e9e3cf,INV-2025-0366,4262.27
08804b48-7b03-4a08-8eff-72e3a2d1527c,Tensor Trading Ltd,Premium Services,2025-03-25 00:00:00,USD,2025-03-25,2025-05-09,7bb363a5-3fe9-491a-9ade-7074db8a44cd,INV-2025-0536,3475.37
14d14894-f81d-4dc6-afbe-8e41399d4c98,Neural Networks & Co,Digital Ventures,2025-03-25 07:00:00,EUR,2025-03-25,2025-04-08,b90f67b3-ae4b-461d-ad01-383efb22d31e,INV-2025-0717,1346.02
d66bfb15-e693-4219-9cb0-c5ecbb61a994,ETL Enterprises,Wholesale Dynamics GmbH,2025-03-25 01:00:00,EUR,2025-03-25,2025-04-08,e4299856-c175-4ac4-a959-a06877d2b376,INV-2025-0829,3560.51
86ebdf1a-a247-4893-866c-f6eb3e86ecee,DataWizards GmbH,Premium Services,2025-03-26 07:00:00,EUR,2025-03-26,2025-05-10,c10d0f50-1a64-4aab-b502-c2427035d05a,INV-2025-0121,4138.78
14d14894-f81d-4dc6-afbe-8e41399d4c98,Neural Networks & Co,TechMart Distribution,2025-03-26 08:00:00,EUR,2025-03-26,2025-04-25,e1fa0131-8e0e-4c58-a741-d67b69e54d4b,INV-2025-0397,2804.36
11978bfd-02c2-42b7-989e-7b1306238c5c,Quantum Query Labs,Nordic Supply Chain,2025-03-27 00:00:00,EUR,2025-03-27,2025-05-26,818603da-f9ac-4c4e-9b40-9a5eb8a55ba7,INV-2025-0036,1147.36
8dc770fa-fb71-497b-aecf-2fdebe09ad80,Gradient Descent Industries,Digital Ventures,2025-03-27 03:00:00,EUR,2025-03-27,2025-05-11,d0efad51-2183-4fda-8b5f-cdc38f835bd3,INV-2025-0453,3889.31
da36911c-7145-4c19-8e82-35c39f3a2e9c,AlgoRhythm Solutions,TechMart Distribution,2025-03-28 01:00:00,EUR,2025-03-28,2025-04-11,0bc02415-6a67-4be1-8ea3-34fe0c590cbf,INV-2025-0069,3352.88
08804b48-7b03-4a08-8eff-72e3a2d1527c,Tensor Trading Ltd,Global Services Ltd,2025-03-29 05:00:00,EUR,2025-03-29,2025-05-28,37527446-ec5d-4979-9720-0964b7ebd0a1,INV-2025-0506,467.51
c5ccae70-d802-4502-8b25-9be976292ccb,Pipeline Pioneers AG,Advanced Solutions,2025-03-29 00:00:00,EUR,2025-03-29,2025-04-12,765b46af-fdb1-48b8-aa29-110a99adebb5,INV-2025-0801,3967.02
11978bfd-02c2-42b7-989e-7b1306238c5c,Quantum Query Labs,Retail Innovation Hub,2025-03-29 07:00:00,EUR,2025-03-29,2025-04-12,0c29c4b5-3861-4433-8c29-e0adf6db4dbc,INV-2025-0868,4471.99
da36911c-7145-4c19-8e82-35c39f3a2e9c,AlgoRhythm Solutions,Cloud Systems,2025-03-29 08:00:00,USD,2025-03-29,2025-05-13,39e94c29-0ce6-4b61-801a-0f735c46fd48,INV-2025-0876,3061.76
ed811a71-439e-4c49-bfb8-8fb407c39428,DataLake Ventures,BigRetail Inc,2025-03-30 09:00:00,GBP,2025-03-30,2025-05-29,eefd9f10-2ba5-40f8-8842-49a2e905c583,INV-2025-0442,3874.8
8dc770fa-fb71-497b-aecf-2fdebe09ad80,Gradient Descent Industries,TechMart Distribution,2025-03-30 08:00:00,EUR,2025-03-30,2025-04-29,8a0f9173-9a2f-458d-80ae-06a16be81413,INV-2025-0602,3321.86
640cf7f1-51c7-4c74-bff4-074303a1b191,Vector Velocity Inc,Premium Services,2025-03-31 04:00:00,EUR,2025-03-31,2025-05-15,fb50f785-01e8-4f93-8b73-90cf5810d1e1,INV-2025-0067,4185.25
c5ccae70-d802-4502-8b25-9be976292ccb,Pipeline Pioneers AG,BigRetail Inc,2025-03-31 05:00:00,EUR,2025-03-31,2025-04-14,be13e99b-4772-44a5-8f8c-caf1a6f7e922,INV-2025-0174,226.32
c5ccae70-d802-4502-8b25-9be976292ccb,Pipeline Pioneers AG,Future Tech,2025-03-31 00:00:00,EUR,2025-03-31,2025-05-30,ee47571c-01bf-49bf-b2ad-060d6f07d9a1,INV-2025-0491,375.22
d66bfb15-e693-4219-9cb0-c5ecbb61a994,ETL Enterprises,FastTrack Logistics,2025-03-31 05:00:00,GBP,2025-03-31,2025-05-30,3be84e6a-eb72-4302-9adc-727aad48d6ce,INV-2025-0708,3521.4
640cf7f1-51c7-4c74-bff4-074303a1b191,Vector Velocity Inc,Cloud Systems,2025-04-01 12:00:00,EUR,2025-04-01,2025-05-16,c5237f27-d855-4a5b-8c52-b5eeecdc1d23,INV-2025-0493,823.79
86ebdf1a-a247-4893-866c-f6eb3e86ecee,DataWizards GmbH,European E-Commerce AG,2025-04-01 08:00:00,EUR,2025-04-01,2025-05-31,a4c92b7c-219c-42a1-803c-1f363d0108a6,INV-2025-0715,4978.25
d66bfb15-e693-4219-9cb0-c5ecbb61a994,ETL Enterprises,Retail Innovation Hub,2025-04-02 07:00:00,USD,2025-04-02,2025-05-17,61e632b4-7a26-43a6-9008-aefc933cd258,INV-2025-0607,3827.8
86ebdf1a-a247-4893-866c-f6eb3e86ecee,DataWizards GmbH,Future Tech,2025-04-02 04:00:00,EUR,2025-04-02,2025-05-17,829df7d8-69ba-4fe3-93d1-1865c1186481,INV-2025-0632,2917.32
ed811a71-439e-4c49-bfb8-8fb407c39428,DataLake Ventures,Advanced Solutions,2025-04-02 02:00:00,EUR,2025-04-02,2025-06-01,77cac750-7946-46fb-b38a-187456fb23ee,INV-2025-0701,1170.97
cc007a93-8d8e-444c-bb8c-ae3db9871347,ByteForge Analytics,Digital Ventures,2025-04-02 00:00:00,EUR,2025-04-02,2025-04-16,1cf61590-4e32-4684-b693-90c8785a21ee,INV-2025-0765,2478.31
08804b48-7b03-4a08-8eff-72e3a2d1527c,Tensor Trading Ltd,Innovation Partners,2025-04-03 05:00:00,EUR,2025-04-03,2025-04-17,7789dc18-67fd-44cf-8bc9-1ca2241b35d6,INV-2025-0555,3192.06
8dc770fa-fb71-497b-aecf-2fdebe09ad80,Gradient Descent Industries,Enterprise Solutions AG,2025-04-04 01:00:00,EUR,2025-04-04,2025-05-04,ecc1efdf-dcd8-4d98-8666-2b71021f8a72,INV-2025-0266,4562.49
ed811a71-439e-4c49-bfb8-8fb407c39428,DataLake Ventures,Future Tech,2025-04-04 11:00:00,EUR,2025-04-04,2025-05-19,ff7f74d3-2682-4ab1-8af4-2a2af6177510,INV-2025-0550,1189.04
cc007a93-8d8e-444c-bb8c-ae3db9871347,ByteForge Analytics,Digital Ventures,2025-04-05 02:00:00,EUR,2025-04-05,2025-05-05,86f8a6d9-06e8-4f28-8327-4abf9d0b81e7,INV-2025-0641,1338.43
08804b48-7b03-4a08-8eff-72e3a2d1527c,Tensor Trading Ltd,TechMart Distribution,2025-04-05 05:00:00,EUR,2025-04-05,2025-05-05,343cda7c-960d-4b8d-9d9d-8e49e804035e,INV-2025-0994,269.98
da36911c-7145-4c19-8e82-35c39f3a2e9c,AlgoRhythm Solutions,Digital Ventures,2025-04-06 05:00:00,GBP,2025-04-06,2025-05-21,3f27023d-5eec-4922-aee6-a531d726a9b4,INV-2025-0308,145.41
08804b48-7b03-4a08-8eff-72e3a2d1527c,Tensor Trading Ltd,Advanced Solutions,2025-04-06 03:00:00,EUR,2025-04-06,2025-06-05,8ba7b113-e427-41b6-9a7d-87e0b85eb94d,INV-2025-0514,2254.73
08804b48-7b03-4a08-8eff-72e3a2d1527c,Tensor Trading Ltd,Nordic Supply Chain,2025-04-07 00:00:00,GBP,2025-04-07,2025-05-07,750393e2-93ac-4443-937a-f810423265f4,INV-2025-0563,4599.21
cc007a93-8d8e-444c-bb8c-ae3db9871347,ByteForge Analytics,Metro Commerce Ltd,2025-04-07 02:00:00,USD,2025-04-07,2025-06-06,bf9ba9d8-d05e-4768-8e25-b8ccbedd9af3,INV-2025-0891,1865.41
11978bfd-02c2-42b7-989e-7b1306238c5c,Quantum Query Labs,FastTrack Logistics,2025-04-08 03:00:00,EUR,2025-04-08,2025-06-07,8041a8a3-51a6-47d1-8a03-2e046eafa94e,INV-2025-0034,999.09
2219af27-6da7-41a3-ac79-abce340fe56d,CloudStream Insights,Metro Commerce Ltd,2025-04-08 05:00:00,GBP,2025-04-08,2025-05-08,1ecf92f1-5a06-43c3-998b-f2db59196fc7,INV-2025-0136,1453.61
d66bfb15-e693-4219-9cb0-c5ecbb61a994,ETL Enterprises,Cloud Systems,2025-04-08 10:00:00,EUR,2025-04-08,2025-05-23,39d8a2a2-2f5c-42e8-b07b-afea65df8214,INV-2025-0157,3632.55
d66bfb15-e693-4219-9cb0-c5ecbb61a994,ETL Enterprises,TechMart Distribution,2025-04-08 04:00:00,EUR,2025-04-08,2025-05-23,ba3033e4-9cc4-4f9e-b4b1-efe780939c32,INV-2025-0246,3926.12
da36911c-7145-4c19-8e82-35c39f3a2e9c,AlgoRhythm Solutions,Digital Ventures,2025-04-08 12:00:00,EUR,2025-04-08,2025-05-23,d1804428-eca7-4a7a-b3cc-380e998e07f7,INV-2025-0599,2130.9
640cf7f1-51c7-4c74-bff4-074303a1b191,Vector Velocity Inc,Future Tech,2025-04-08 04:00:00,USD,2025-04-08,2025-06-07,bf221f81-fd05-4335-b930-b6bfffc0804e,INV-2025-0702,1250.82
cc007a93-8d8e-444c-bb8c-ae3db9871347,ByteForge Analytics,European E-Commerce AG,2025-04-08 04:00:00,GBP,2025-04-08,2025-05-23,f8b8415c-eae5-411e-9748-085e8d27a046,INV-2025-0860,3688.96
da36911c-7145-4c19-8e82-35c39f3a2e9c,AlgoRhythm Solutions,Premium Services,2025-04-09 12:00:00,GBP,2025-04-09,2025-05-09,1c78578c-dd26-4743-8101-b8b14fa62020,INV-2025-0222,859.23
c5ccae70-d802-4502-8b25-9be976292ccb,Pipeline Pioneers AG,Advanced Solutions,2025-04-09 11:00:00,EUR,2025-04-09,2025-04-23,038d4e05-272c-4e5f-b101-1615cc69b9bc,INV-2025-0310,3682.48
11978bfd-02c2-42b7-989e-7b1306238c5c,Quantum Query Labs,Metro Commerce Ltd,2025-04-09 03:00:00,EUR,2025-04-09,2025-05-09,933cc759-a109-405b-958b-325fae16e153,INV-2025-0520,484.01
cc007a93-8d8e-444c-bb8c-ae3db9871347,ByteForge Analytics,BigRetail Inc,2025-04-09 04:00:00,EUR,2025-04-09,2025-05-09,bb23bac3-f3c3-4bba-b711-907bde99342e,INV-2025-0818,3846.24
11978bfd-02c2-42b7-989e-7b1306238c5c,Quantum Query Labs,FastTrack Logistics,2025-04-09 10:00:00,EUR,2025-04-09,2025-05-24,64add410-527d-4aa7-b135-8bb451634705,INV-2025-0865,1663.83
640cf7f1-51c7-4c74-bff4-074303a1b191,Vector Velocity Inc,Global Services Ltd,2025-04-10 02:00:00,EUR,2025-04-10,2025-05-25,a2ceed25-252e-42d8-931e-9bdf835a2936,INV-2025-0616,4918.92
c5ccae70-d802-4502-8b25-9be976292ccb,Pipeline Pioneers AG,Digital Ventures,2025-04-10 11:00:00,EUR,2025-04-10,2025-04-24,da2189f6-d53f-4696-8e96-ea7da25ac012,INV-2025-0846,2377.94
ed811a71-439e-4c49-bfb8-8fb407c39428,DataLake Ventures,TechMart Distribution,2025-04-11 09:00:00,EUR,2025-04-11,2025-05-26,15470ad2-7096-413f-9e45-d7f7a8ea5734,INV-2025-0064,4749.48
cc007a93-8d8e-444c-bb8c-ae3db9871347,ByteForge Analytics,Future Tech,2025-04-11 07:00:00,EUR,2025-04-11,2025-05-26,ff29cc27-e9f0-4439-9c92-1d100b6f83ed,INV-2025-0350,2891.97
8dc770fa-fb71-497b-aecf-2fdebe09ad80,Gradient Descent Industries,Nordic Supply Chain,2025-04-11 05:00:00,EUR,2025-04-11,2025-06-10,cc844d2b-83d6-42ac-8fcf-efa39a5e6e82,INV-2025-0380,1592.82
ed811a71-439e-4c49-bfb8-8fb407c39428,DataLake Ventures,Global Services Ltd,2025-04-11 00:00:00,USD,2025-04-11,2025-05-26,c80c3136-1f3c-4192-a205-661353b6ecab,INV-2025-0650,3170.43
2219af27-6da7-41a3-ac79-abce340fe56d,CloudStream Insights,Global Trading Partners,2025-04-11 12:00:00,USD,2025-04-11,2025-05-11,ed479d40-bbb7-4663-85a1-f20b70e4f722,INV-2025-0714,3718.86
640cf7f1-51c7-4c74-bff4-074303a1b191,Vector Velocity Inc,Future Tech,2025-04-12 01:00:00,EUR,2025-04-12,2025-04-26,1e275602-39e3-4788-ac18-e219d77dfe76,INV-2025-0093,4169.8
14d14894-f81d-4dc6-afbe-8e41399d4c98,Neural Networks & Co,TechMart Distribution,2025-04-12 01:00:00,USD,2025-04-12,2025-06-11,1ccaf33e-0e47-4e13-b41d-16a260764bfb,INV-2025-0477,550.7
86ebdf1a-a247-4893-866c-f6eb3e86ecee,DataWizards GmbH,Smart Industries,2025-04-12 07:00:00,USD,2025-04-12,2025-06-11,ffac84ae-7076-48de-a36f-9a1154c02b6e,INV-2025-0748,560.41
ed811a71-439e-4c49-bfb8-8fb407c39428,DataLake Ventures,Wholesale Dynamics GmbH,2025-04-13 07:00:00,EUR,2025-04-13,2025-05-28,8721a4af-ae96-4db0-8afe-6517a07b937d,INV-2025-0027,3391.27
8dc770fa-fb71-497b-aecf-2fdebe09ad80,Gradient Descent Industries,Wholesale Dynamics GmbH,2025-04-13 11:00:00,USD,2025-04-13,2025-05-28,f1d6a483-63b1-4503-a110-5fc39591e0fa,INV-2025-0571,4868.29
ed811a71-439e-4c49-bfb8-8fb407c39428,DataLake Ventures,FastTrack Logistics,2025-04-14 01:00:00,EUR,2025-04-14,2025-05-14,d5648e01-19ba-4526-9ed4-9e1afdace04d,INV-2025-0321,4286.98
ed811a71-439e-4c49-bfb8-8fb407c39428,DataLake Ventures,European E-Commerce AG,2025-04-14 02:00:00,EUR,2025-04-14,2025-05-14,681e019b-35d7-4adf-a929-ed404e48c67c,INV-2025-0811,3555.17
86ebdf1a-a247-4893-866c-f6eb3e86ecee,DataWizards GmbH,Global Trading Partners,2025-04-14 08:00:00,EUR,2025-04-14,2025-04-28,5c5691ef-bb4c-447d-8aed-60b7d2c35774,INV-2025-0859,222.18
c5ccae70-d802-4502-8b25-9be976292ccb,Pipeline Pioneers AG,Premium Services,2025-04-15 07:00:00,EUR,2025-04-15,2025-05-30,a16119f6-f943-4de2-b741-9540f3521a3d,INV-2025-0043,2039.35
08804b48-7b03-4a08-8eff-72e3a2d1527c,Tensor Trading Ltd,Future Tech,2025-04-15 11:00:00,EUR,2025-04-15,2025-05-30,77bf4915-ffcb-4009-b95e-b7dc44c21464,INV-2025-0348,324.01
c5ccae70-d802-4502-8b25-9be976292ccb,Pipeline Pioneers AG,Retail Innovation Hub,2025-04-15 03:00:00,EUR,2025-04-15,2025-04-29,fafc8911-56bb-4c58-ab67-f34902b6f33b,INV-2025-0611,2317.71
8dc770fa-fb71-497b-aecf-2fdebe09ad80,Gradient Descent Industries,Smart Industries,2025-04-16 03:00:00,USD,2025-04-16,2025-04-30,9564e10d-9a18-4ef0-be34-36c6d41f45b2,INV-2025-0172,2815.62
d66bfb15-e693-4219-9cb0-c5ecbb61a994,ETL Enterprises,Enterprise Solutions AG,2025-04-16 07:00:00,EUR,2025-04-16,2025-06-15,f97d21c1-7ada-45d1-9b01-865b1c557884,INV-2025-0322,2600.84
14d14894-f81d-4dc6-afbe-8e41399d4c98,Neural Networks & Co,Premium Services,2025-04-16 09:00:00,EUR,2025-04-16,2025-05-31,41877389-c97e-48ba-9ce3-ad730f8bc660,INV-2025-0867,1428.16
cc007a93-8d8e-444c-bb8c-ae3db9871347,ByteForge Analytics,Metro Commerce Ltd,2025-04-16 03:00:00,EUR,2025-04-16,2025-05-16,4479b0cd-4da2-4e6e-8c1a-167a54bafa71,INV-2025-0951,2663.13
11978bfd-02c2-42b7-989e-7b1306238c5c,Quantum Query Labs,Metro Commerce Ltd,2025-04-18 02:00:00,GBP,2025-04-18,2025-06-02,c6d15be6-9f74-489d-b2ca-b270c91460cf,INV-2025-0415,3090.28
c5ccae70-d802-4502-8b25-9be976292ccb,Pipeline Pioneers AG,European E-Commerce AG,2025-04-18 02:00:00,EUR,2025-04-18,2025-06-02,8a067d07-1d4a-4508-9492-471e6531cec3,INV-2025-0640,4537.58
ed811a71-439e-4c49-bfb8-8fb407c39428,DataLake Ventures,European E-Commerce AG,2025-04-18 01:00:00,EUR,2025-04-18,2025-05-18,90e80f39-f915-4e8a-9ec8-530e15d4c9b2,INV-2025-0842,635.58
14d14894-f81d-4dc6-afbe-8e41399d4c98,Neural Networks & Co,Cloud Systems,2025-04-19 12:00:00,EUR,2025-04-19,2025-05-03,9fff0ca5-b0b1-47a6-958b-7a5274f9954f,INV-2025-0171,1734.19
c5ccae70-d802-4502-8b25-9be976292ccb,Pipeline Pioneers AG,Digital Ventures,2025-04-19 00:00:00,USD,2025-04-19,2025-05-19,329d966e-6ace-4bb1-8839-5e787249197e,INV-2025-0198,1518.29
86ebdf1a-a247-4893-866c-f6eb3e86ecee,DataWizards GmbH,Global Trading Partners,2025-04-19 03:00:00,GBP,2025-04-19,2025-05-19,78b0049a-c80b-4551-b449-9b14cc967869,INV-2025-0344,674.85
2219af27-6da7-41a3-ac79-abce340fe56d,CloudStream Insights,TechMart Distribution,2025-04-19 08:00:00,EUR,2025-04-19,2025-06-18,f807188c-636b-45f5-9074-0b3775e6aad7,INV-2025-0424,4158.88
da36911c-7145-4c19-8e82-35c39f3a2e9c,AlgoRhythm Solutions,Wholesale Dynamics GmbH,2025-04-19 00:00:00,USD,2025-04-19,2025-06-18,18eb53ed-d6aa-4628-8569-6c6d19e8a875,INV-2025-0530,3821.52
ed811a71-439e-4c49-bfb8-8fb407c39428,DataLake Ventures,Retail Innovation Hub,2025-04-19 07:00:00,EUR,2025-04-19,2025-05-19,d67a7559-0811-4743-b436-1298ebe362f0,INV-2025-0799,3776.74
d66bfb15-e693-4219-9cb0-c5ecbb61a994,ETL Enterprises,Advanced Solutions,2025-04-19 12:00:00,EUR,2025-04-19,2025-05-03,5917db38-efa7-4ef3-9f62-0f1815e6b939,INV-2025-0848,3481.08
ed811a71-439e-4c49-bfb8-8fb407c39428,DataLake Ventures,Global Services Ltd,2025-04-20 03:00:00,EUR,2025-04-20,2025-06-04,107fbc25-9b51-49b6-8704-f55d99e19bf6,INV-2025-0045,1810.14
08804b48-7b03-4a08-8eff-72e3a2d1527c,Tensor Trading Ltd,FastTrack Logistics,2025-04-20 03:00:00,GBP,2025-04-20,2025-05-20,686d1f81-8b6c-4e5a-891a-930fd3f4cd51,INV-2025-0435,3118.77
ed811a71-439e-4c49-bfb8-8fb407c39428,DataLake Ventures,Advanced Solutions,2025-04-20 05:00:00,USD,2025-04-20,2025-06-19,c3cecb57-1c56-420b-a038-4ef40593c4fb,INV-2025-0776,4638.12
08804b48-7b03-4a08-8eff-72e3a2d1527c,Tensor Trading Ltd,Digital Ventures,2025-04-20 04:00:00,EUR,2025-04-20,2025-05-04,59417309-1569-45a8-b98c-22c5cbaaa36a,INV-2025-0946,1743.97
11978bfd-02c2-42b7-989e-7b1306238c5c,Quantum Query Labs,Global Trading Partners,2025-04-21 04:00:00,EUR,2025-04-21,2025-06-05,5c449564-268f-404f-b666-786606dd08de,INV-2025-0280,1478.65
ed811a71-439e-4c49-bfb8-8fb407c39428,DataLake Ventures,Global Services Ltd,2025-04-22 08:00:00,EUR,2025-04-22,2025-05-22,2595b051-d7f2-44c1-943d-55013e9f357e,INV-2025-0319,3019.49
da36911c-7145-4c19-8e82-35c39f3a2e9c,AlgoRhythm Solutions,Premium Services,2025-04-24 12:00:00,USD,2025-04-24,2025-05-24,97aef25e-0309-416d-bb9f-31e38ee5635f,INV-2025-0058,2355.49
8dc770fa-fb71-497b-aecf-2fdebe09ad80,Gradient Descent Industries,Premium Services,2025-04-24 10:00:00,EUR,2025-04-24,2025-05-08,be67ee1c-5b14-4912-b7a6-a2bcb558cf7f,INV-2025-0165,2374.91
640cf7f1-51c7-4c74-bff4-074303a1b191,Vector Velocity Inc,European E-Commerce AG,2025-04-24 04:00:00,GBP,2025-04-24,2025-06-23,7ba3dc10-b4a2-46fc-a714-3870dffd10e6,INV-2025-0548,3392.16
08804b48-7b03-4a08-8eff-72e3a2d1527c,Tensor Trading Ltd,Global Trading Partners,2025-04-24 01:00:00,EUR,2025-04-24,2025-05-08,df2a5ccf-243e-475d-8872-7557fd63e4c4,INV-2025-0767,4613.07
2219af27-6da7-41a3-ac79-abce340fe56d,CloudStream Insights,FastTrack Logistics,2025-04-24 09:00:00,USD,2025-04-24,2025-05-24,157eaf49-2b19-4bd8-8302-19b7e0e9d564,INV-2025-0819,424.07
8dc770fa-fb71-497b-aecf-2fdebe09ad80,Gradient Descent Industries,Metro Commerce Ltd,2025-04-24 00:00:00,GBP,2025-04-24,2025-05-24,a32257c9-28b6-4199-9bce-b545fa991d10,INV-2025-0969,4501.43
11978bfd-02c2-42b7-989e-7b1306238c5c,Quantum Query Labs,Advanced Solutions,2025-04-25 01:00:00,EUR,2025-04-25,2025-05-09,f5cc195e-3ff6-4a6d-8dec-7b18c6275643,INV-2025-0059,2052.48
08804b48-7b03-4a08-8eff-72e3a2d1527c,Tensor Trading Ltd,TechMart Distribution,2025-04-25 12:00:00,EUR,2025-04-25,2025-05-09,8105c7ff-57bf-418b-a83a-54beb82fba95,INV-2025-0233,585.51
640cf7f1-51c7-4c74-bff4-074303a1b191,Vector Velocity Inc,FastTrack Logistics,2025-04-25 10:00:00,USD,2025-04-25,2025-05-09,06ab7d25-dc5b-4f86-ab13-03f0aa696f0e,INV-2025-0329,4894.6
11978bfd-02c2-42b7-989e-7b1306238c5c,Quantum Query Labs,European E-Commerce AG,2025-04-25 02:00:00,EUR,2025-04-25,2025-05-25,c116fb94-9dcb-45ed-ac0e-b1c0c8a5d909,INV-2025-0564,207.38
11978bfd-02c2-42b7-989e-7b1306238c5c,Quantum Query Labs,Enterprise Solutions AG,2025-04-26 01:00:00,EUR,2025-04-26,2025-06-10,4fbafc68-c7f7-4ebf-82dc-33972af52fba,INV-2025-0360,4254.55
d66bfb15-e693-4219-9cb0-c5ecbb61a994,ETL Enterprises,BigRetail Inc,2025-04-26 12:00:00,EUR,2025-04-26,2025-05-26,f96f2bfb-9e9f-40e8-b252-c6f8eae50a0d,INV-2025-0538,2106.59
c5ccae70-d802-4502-8b25-9be976292ccb,Pipeline Pioneers AG,Cloud Systems,2025-04-26 01:00:00,EUR,2025-04-26,2025-05-26,eaf6c0d1-0e5d-4eef-a4cf-914ffaf746aa,INV-2025-0808,2024.95
640cf7f1-51c7-4c74-bff4-074303a1b191,Vector Velocity Inc,Metro Commerce Ltd,2025-04-26 04:00:00,EUR,2025-04-26,2025-06-10,82b772ab-270f-4ea2-bdd8-83ca5364d1be,INV-2025-0981,1410.05
c5ccae70-d802-4502-8b25-9be976292ccb,Pipeline Pioneers AG,Enterprise Solutions AG,2025-04-27 02:00:00,EUR,2025-04-27,2025-06-26,6d161322-72ab-480b-9416-83b174458a21,INV-2025-0990,1511.92
ed811a71-439e-4c49-bfb8-8fb407c39428,DataLake Ventures,Enterprise Solutions AG,2025-04-28 03:00:00,EUR,2025-04-28,2025-05-28,8b0fe2d2-e7fe-4932-a7b6-e6ef1ed6eedb,INV-2025-0029,3568.42
14d14894-f81d-4dc6-afbe-8e41399d4c98,Neural Networks & Co,Digital Ventures,2025-04-28 03:00:00,USD,2025-04-28,2025-06-27,4c09668c-52cb-483f-91fa-19dd0fe3d6bf,INV-2025-0684,4751.3
640cf7f1-51c7-4c74-bff4-074303a1b191,Vector Velocity Inc,Retail Innovation Hub,2025-04-28 00:00:00,EUR,2025-04-28,2025-06-12,2838ba9e-f880-45b2-a773-874797060412,INV-2025-0699,1830.17
11978bfd-02c2-42b7-989e-7b1306238c5c,Quantum Query Labs,Wholesale Dynamics GmbH,2025-04-28 02:00:00,USD,2025-04-28,2025-05-28,e7ee8092-b22d-481f-84ba-b7096e77eb40,INV-2025-0703,4198.04
d66bfb15-e693-4219-9cb0-c5ecbb61a994,ETL Enterprises,Retail Innovation Hub,2025-04-28 06:00:00,USD,2025-04-28,2025-05-12,aea0e357-585d-453a-9290-856c80832a88,INV-2025-0713,4040.03
86ebdf1a-a247-4893-866c-f6eb3e86ecee,DataWizards GmbH,FastTrack Logistics,2025-04-29 01:00:00,USD,2025-04-29,2025-06-13,0c09e4eb-0248-40be-9217-af5bd3e5a4e9,INV-2025-0118,3544.64
2219af27-6da7-41a3-ac79-abce340fe56d,CloudStream Insights,Nordic Supply Chain,2025-04-29 12:00:00,EUR,2025-04-29,2025-05-13,2487c351-3cbe-425c-a64d-de0eff1a765f,INV-2025-0368,3868.13
86ebdf1a-a247-4893-866c-f6eb3e86ecee,DataWizards GmbH,TechMart Distribution,2025-04-29 07:00:00,EUR,2025-04-29,2025-06-13,e5f545f8-008f-428f-ba93-da1e833e4e3a,INV-2025-0988,1779.68
d66bfb15-e693-4219-9cb0-c5ecbb61a994,ETL Enterprises,Smart Industries,2025-04-30 06:00:00,USD,2025-04-30,2025-06-14,533931f1-9ff0-4cb9-a59f-a26c31f9b32f,INV-2025-0119,3162.78
14d14894-f81d-4dc6-afbe-8e41399d4c98,Neural Networks & Co,Retail Innovation Hub,2025-05-01 06:00:00,EUR,2025-05-01,2025-05-31,00b769f4-cded-405b-8740-df7dc6f3e3da,INV-2025-0167,1917.96
640cf7f1-51c7-4c74-bff4-074303a1b191,Vector Velocity Inc,Global Services Ltd,2025-05-01 03:00:00,GBP,2025-05-01,2025-06-15,0db24cf6-7ae3-424a-9ad7-13abbb9c6db2,INV-2025-0726,3533.41
14d14894-f81d-4dc6-afbe-8e41399d4c98,Neural Networks & Co,Smart Industries,2025-05-01 11:00:00,EUR,2025-05-01,2025-06-30,9c369300-83d9-4e78-bd86-5f4d5e21c859,INV-2025-0959,1697.26
14d14894-f81d-4dc6-afbe-8e41399d4c98,Neural Networks & Co,Premium Services,2025-05-02 00:00:00,EUR,2025-05-02,2025-07-01,1fb5560c-fcb1-43b2-a141-888d09a6665a,INV-2025-0154,2916.58
